"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene_id","significance"
1400.17319078246,-1.41470127990034,0.0766452085405621,-18.457791515456,4.51426024381506e-76,9.59908225228073e-74,"Os01g0179800","Down"
81.6974821349846,-1.20658366121759,0.24785503726749,-4.86810223637062,1.12675038520073e-06,8.7231392400388e-06,"Os01g0705400","Down"
37.8187740528114,-1.14681898631779,0.373128982436597,-3.07351891785212,0.00211550274327247,0.00802636612322093,"Os01g0382400","Down"
61.2997208271969,-1.51780281867853,0.326724962345988,-4.64550614002745,3.39243683141652e-06,2.41423014668572e-05,"Os01g0793600","Down"
193.792415106715,-1.29751410449363,0.18483121936811,-7.01999428954427,2.21877313738964e-12,3.40842602381947e-11,"Os01g0826000","Down"
69.9698526783803,-1.4622124952778,0.323368942116975,-4.52180869846451,6.13134603097954e-06,4.183367843236e-05,"Os01g0920700","Down"
30.3370212548344,-1.69310564181593,0.440791280241951,-3.84105974348354,0.000122504291881654,0.000636396744802543,"Os01g0775750","Down"
48.6650584859861,-1.41410317687464,0.354246199716492,-3.99186548227295,6.5555557473173e-05,0.000362104828300548,"Os01g0724450","Down"
48.8780793354712,-1.33020340266637,0.37643947667908,-3.53364480899114,0.000409871491782272,0.00188577634970665,"Os01g0964333","Down"
338.357043439991,-2.89632629672972,0.149985904365706,-19.3106566178892,4.36981568287274e-83,1.06536859764935e-80,"Os01g0973100","Down"
22.2357738456885,-1.75373138103934,0.528428342418423,-3.3187685827243,0.000904153257386572,0.00379551109873084,"Os01g0176751","Down"
354.478906807256,-4.34506826508722,0.201457419588277,-21.5681719440631,3.57546690016948e-103,1.27997189118599e-100,"Os01g0825800","Down"
9.97381794234603,-3.26788638950052,0.872235397348996,-3.74656474551786,0.00017927274825256,0.000897188567214766,"Os01g0161000","Down"
696.29940962569,-1.4644813960171,0.122839817655489,-11.9218786218351,9.1032403854088e-33,4.92253807532976e-31,"Os01g0209800","Down"
32.4058927892957,-1.41919160129831,0.409667770602057,-3.46425006588297,0.000531711980956391,0.00237666653799061,"Os01g0261000","Down"
290.085379045457,-1.12996764839669,0.148230728941009,-7.62303239327912,2.47784666454799e-14,4.52103106581172e-13,"Os01g0231950","Down"
3.86881562460458,-3.51634632793383,1.47240166015351,-2.38817058082319,0.0169324805598118,0.0478915374249462,"Os01g0134900","Down"
